audio_clipping:confidence,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,prompt,writer_id,audio_clipping_no_clipping,background_noise_audible_no_noise,quiet_speaker_quiet_speaker,merged_prompt
1.0,0.6494,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_37619269.wav&key=test_key_TISTK,1249120_19425875_37619269.wav,itch at front and center of scalp,Hair falling out,43868212,1,1,0,Hair and skin issues
1.0,0.6757,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_39082711.wav&key=test_key_TISTK,1249120_19425875_39082711.wav,i got acne when i ate chili,Acne,21665495,1,1,0,Hair and skin issues
1.0,1.0,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_41547659.wav&key=test_key_TISTK,1249120_19425875_41547659.wav,i have shoulder pain when i try to carry my groceries,Shoulder pain,38202325,1,1,0,Shoulder pain
1.0,0.6956,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_50154428.wav&key=test_key_TISTK,1249120_19425875_50154428.wav,when i lift my arms up i have a soreness in my shoulders,Shoulder pain,43913997,1,1,0,Shoulder pain
1.0,1.0,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_55700950.wav&key=test_key_TISTK,1249120_19425875_55700950.wav,i feel very hard to breathe,Hard to breath,43730599,1,1,0,Respiratory issue
1.0,1.0,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_61282695.wav&key=test_key_TISTK,1249120_19425875_61282695.wav,when i stand up too quickly i start to feel dizzy and lightheaded,Feeling dizzy,44066678,1,1,0,Dizziness and vertigo
1.0,0.6923,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_65715714.wav&key=test_key_TISTK,1249120_19425875_65715714.wav,i love to walk and be outside but the bottoms of my feet get sore so quickly,Foot ache,19638651,1,1,0,Leg and foot pain
1.0,0.6779,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_74306830.wav&key=test_key_TISTK,1249120_19425875_74306830.wav,the area around my heart doesnt feel good,Heart hurts,44292353,1,1,0,Chest pain
1.0,1.0,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_78897872.wav&key=test_key_TISTK,1249120_19425875_78897872.wav,i have a pain in my head,Head ache,44045955,1,1,0,Headache
1.0,1.0,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_83118282.wav&key=test_key_TISTK,1249120_19425875_83118282.wav,my chest acne breaks out and never clears up,Acne,43755034,1,1,0,Hair and skin issues
1.0,1.0,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_87742616.wav&key=test_key_TISTK,1249120_19425875_87742616.wav,the crushing sensation on my heart leaves me breathless,Heart hurts,44130352,1,1,0,Chest pain
1.0,1.0,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_94011641.wav&key=test_key_TISTK,1249120_19425875_94011641.wav,i feel joint pain every time i move,Joint pain,43985758,1,1,0,Muscle and joint pain
1.0,1.0,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_97646089.wav&key=test_key_TISTK,1249120_19425875_97646089.wav,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me,Stomach ache,43318517,1,1,0,Digestive issues
1.0,1.0,3.67,1.0,19425875,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_19425875_98283123.wav&key=test_key_TISTK,1249120_19425875_98283123.wav,i have an ear ache when showering,Ear ache,21665495,1,1,0,Sensory issues
1.0,0.6757,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_101637826.wav&key=test_key_TISTK,1249120_20518958_101637826.wav,the pain in my back dwwls like a sharp knife in it,Back pain,44118742,1,1,0,"Neck, back or spinal issues"
1.0,0.6599,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_13896708.wav&key=test_key_TISTK,1249120_20518958_13896708.wav,my heart is beating fast and it scares me,Heart hurts,1883056,1,1,0,Chest pain
1.0,1.0,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_36066076.wav&key=test_key_TISTK,1249120_20518958_36066076.wav,my daughter had her ears pierced and one of her ear lobes is bright red and burning hot,Infected wound,43755034,1,1,0,Wound and injury
1.0,0.6824,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_38416114.wav&key=test_key_TISTK,1249120_20518958_38416114.wav,ive been feeling very sad lately,Emotional pain,42082009,1,1,0,Emotional and mental health
1.0,1.0,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_50449653.wav&key=test_key_TISTK,1249120_20518958_50449653.wav,i had a cut that was stitched together but it is not healing  it is oozing green puss and burns,Infected wound,14026697,1,1,0,Wound and injury
1.0,0.6776,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_51041222.wav&key=test_key_TISTK,1249120_20518958_51041222.wav,it hurts when i raise my arm up,Shoulder pain,42082009,1,1,0,Shoulder pain
1.0,0.6712,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_69427636.wav&key=test_key_TISTK,1249120_20518958_69427636.wav,all my body is in a bad case and i need a good treatment,Joint pain,44118742,1,1,0,Muscle and joint pain
1.0,0.6944,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_72274474.wav&key=test_key_TISTK,1249120_20518958_72274474.wav,there is pain in my joints i can not bear pain,Joint pain,43730599,1,1,0,Muscle and joint pain
1.0,0.6976,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_75597733.wav&key=test_key_TISTK,1249120_20518958_75597733.wav,i cant stand with this horrible feeling in my shoulder,Shoulder pain,44118742,1,1,0,Shoulder pain
1.0,0.6667,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_83061698.wav&key=test_key_TISTK,1249120_20518958_83061698.wav,cant keep focus,Head ache,43868212,1,1,0,Headache
1.0,0.6711,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_83069071.wav&key=test_key_TISTK,1249120_20518958_83069071.wav,i have a great pain in my foot like thrombing pain with relaxing my pain releif,Foot ache,44066678,1,1,0,Leg and foot pain
1.0,0.6773,3.67,1.0,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_85278533.wav&key=test_key_TISTK,1249120_20518958_85278533.wav,i feel a great amount of pressure of my head,Head ache,43318517,1,1,0,Headache
1.0,0.6849,3.67,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_104022281.wav&key=test_key_TISTK,1249120_21665495_104022281.wav,i have issue with my skin,Skin issue,44266645,1,1,0,Hair and skin issues
1.0,1.0,3.67,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_23667490.wav&key=test_key_TISTK,1249120_21665495_23667490.wav,surgical wound infections,Infected wound,44218005,1,1,0,Wound and injury
1.0,0.6494,3.67,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_42276484.wav&key=test_key_TISTK,1249120_21665495_42276484.wav,my body feels weak and i think that my face is fade and i cant sleep well,Body feels weak,44150058,1,1,0,General weakness
0.6661,0.677,3.67,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_42313586.wav&key=test_key_TISTK,1249120_21665495_42313586.wav,the severe pain in the stomach i feel,Stomach ache,43730599,1,1,0,Digestive issues
1.0,0.6644,3.67,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_49749777.wav&key=test_key_TISTK,1249120_21665495_49749777.wav,i cant stand up i feel my brain is moving inside my skull,Head ache,44130352,1,1,0,Headache
1.0,1.0,3.67,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_58404733.wav&key=test_key_TISTK,1249120_21665495_58404733.wav,i think i overdid it when i carried all that lumber from the yard my lower back is killing me,Back pain,40925305,1,1,0,"Neck, back or spinal issues"
1.0,0.6926,3.67,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_66862756.wav&key=test_key_TISTK,1249120_21665495_66862756.wav,i have internal pain whenever i come down with a cold,Internal pain,44246595,1,1,0,Internal pain
1.0,0.6803,3.67,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_77699576.wav&key=test_key_TISTK,1249120_21665495_77699576.wav,i feel pain in my neck after waking up,Neck pain,41918114,1,1,0,"Neck, back or spinal issues"
1.0,0.6644,3.67,1.0,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_95551142.wav&key=test_key_TISTK,1249120_21665495_95551142.wav,you wont believe me but this infected wound on my hand is from a paper cut i didnt take seriously,Infected wound,44130352,1,1,0,Wound and injury
1.0,1.0,3.67,0.6966,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_102887397.wav&key=test_key_TISTK,1249120_2171654_102887397.wav,i have blurry vision after i used a wrong medicine,Blurry vision,40632132,1,1,0,Sensory issues
1.0,1.0,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_104363236.wav&key=test_key_TISTK,1249120_2171654_104363236.wav,i have eruptions on my face that come and go ,Acne,43755034,1,1,0,Hair and skin issues
1.0,1.0,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_11877331.wav&key=test_key_TISTK,1249120_2171654_11877331.wav,i feel muscle pain every time i make an extra effort,Muscle pain,43772689,1,1,0,Muscle and joint pain
1.0,0.6713,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_15523921.wav&key=test_key_TISTK,1249120_2171654_15523921.wav,i am having running nose,Feeling cold,44088126,1,1,0,Feeling cold/hot
1.0,1.0,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_22578521.wav&key=test_key_TISTK,1249120_2171654_22578521.wav,i usually have a bad cough when i get flu,Cough,43949040,1,1,0,Respiratory issue
1.0,0.6815,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_26219012.wav&key=test_key_TISTK,1249120_2171654_26219012.wav,my chest acne breaks out and never clears up,Acne,43755034,1,1,0,Hair and skin issues
1.0,1.0,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_31081785.wav&key=test_key_TISTK,1249120_2171654_31081785.wav,i have a hard muscle pain since i went to the gym,Muscle pain,44150058,1,1,0,Muscle and joint pain
1.0,0.6522,3.67,0.6739,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_32465212.wav&key=test_key_TISTK,1249120_2171654_32465212.wav,i feel very hard to breathe,Hard to breath,43730599,1,1,0,Respiratory issue
1.0,0.6663,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_48514077.wav&key=test_key_TISTK,1249120_2171654_48514077.wav,my shoulder has agreat pain,Shoulder pain,44118742,1,1,0,Shoulder pain
1.0,1.0,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_53079046.wav&key=test_key_TISTK,1249120_2171654_53079046.wav,i feel a great pain in my shoulder when i try to lift something heavy,Shoulder pain,44150058,1,1,0,Shoulder pain
1.0,1.0,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_54633164.wav&key=test_key_TISTK,1249120_2171654_54633164.wav,i got acne when i ate chili,Acne,21665495,1,1,0,Hair and skin issues
1.0,0.7106,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_64203995.wav&key=test_key_TISTK,1249120_2171654_64203995.wav,i have a pain in my stomach,Internal pain,21665495,1,1,0,Internal pain
1.0,1.0,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_72266245.wav&key=test_key_TISTK,1249120_2171654_72266245.wav,i feel a soreness in my knees when i walk,Joint pain,43913997,1,1,0,Muscle and joint pain
1.0,0.6644,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_88200667.wav&key=test_key_TISTK,1249120_2171654_88200667.wav,i have shoulder pain when i try to carry my groceries,Shoulder pain,38202325,1,1,0,Shoulder pain
1.0,0.6803,3.67,1.0,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_99667288.wav&key=test_key_TISTK,1249120_2171654_99667288.wav,i feel a burning sensation in my guts about  hours after each meal,Stomach ache,40925305,1,1,0,Digestive issues
0.7073,0.66,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_20749066.wav&key=test_key_TISTK,1249120_22345789_20749066.wav,i have a hard muscle pain since i went to the gym,Muscle pain,44150058,1,1,0,Muscle and joint pain
1.0,0.6689,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_25657194.wav&key=test_key_TISTK,1249120_22345789_25657194.wav,i have a ear ache when i go to the pool,Ear ache,21665495,1,1,0,Sensory issues
1.0,0.6667,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_27324558.wav&key=test_key_TISTK,1249120_22345789_27324558.wav,i have injured myself during the soccer match,Injury from sports,44124309,1,1,0,Wound and injury
1.0,0.6685,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_32856302.wav&key=test_key_TISTK,1249120_22345789_32856302.wav,when i force my eyes to view i have blurry vision,Blurry vision,38687371,1,1,0,Sensory issues
1.0,0.6905,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_37823039.wav&key=test_key_TISTK,1249120_22345789_37823039.wav,i am having running nose,Feeling cold,44088126,1,1,0,Feeling cold/hot
1.0,0.6781,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_39463460.wav&key=test_key_TISTK,1249120_22345789_39463460.wav,i felt my heart hurts when i ran for along distance,Heart hurts,43949040,1,1,0,Chest pain
1.0,0.6424,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_41817713.wav&key=test_key_TISTK,1249120_22345789_41817713.wav,fell skull is cracked like nuts,Head ache,43868212,1,1,0,Headache
1.0,0.6456,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_43469530.wav&key=test_key_TISTK,1249120_22345789_43469530.wav,i dont do anything at home and still i feel exhausted,Body feels weak,44130352,1,1,0,General weakness
1.0,1.0,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_47209477.wav&key=test_key_TISTK,1249120_22345789_47209477.wav,i was diagnosed with pneumonia i cant breath easily,Hard to breath,44063565,1,1,0,Respiratory issue
0.6671,1.0,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_48541569.wav&key=test_key_TISTK,1249120_22345789_48541569.wav,my daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing,Infected wound,43755034,1,1,0,Wound and injury
1.0,0.6552,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_51406555.wav&key=test_key_TISTK,1249120_22345789_51406555.wav,my hair is falling out after i take a shower,Hair falling out,40632132,1,1,0,Hair and skin issues
1.0,0.6599,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_55660448.wav&key=test_key_TISTK,1249120_22345789_55660448.wav,my entire body is freezing,Feeling cold,44292353,1,1,0,Feeling cold/hot
1.0,0.6944,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_61447933.wav&key=test_key_TISTK,1249120_22345789_61447933.wav,i usually have a bad cough when i get flu,Cough,43949040,1,1,0,Respiratory issue
1.0,0.6901,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_68619826.wav&key=test_key_TISTK,1249120_22345789_68619826.wav,i do not know why i feel cold,Feeling cold,43730599,1,1,0,Feeling cold/hot
1.0,1.0,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_73037557.wav&key=test_key_TISTK,1249120_22345789_73037557.wav,the area around my heart doesnt feel good,Heart hurts,44292353,1,1,0,Chest pain
1.0,0.6537,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_73366449.wav&key=test_key_TISTK,1249120_22345789_73366449.wav,i dont have full range of motion with my arms,Shoulder pain,43913997,1,1,0,Shoulder pain
1.0,0.6424,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_73595252.wav&key=test_key_TISTK,1249120_22345789_73595252.wav,the crushing sensation on my heart leaves me breathless,Heart hurts,44130352,1,1,0,Chest pain
1.0,1.0,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_76885003.wav&key=test_key_TISTK,1249120_22345789_76885003.wav,i have a throbbing in my joints,Joint pain,44164300,1,1,0,Muscle and joint pain
1.0,0.6959,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_86100311.wav&key=test_key_TISTK,1249120_22345789_86100311.wav,when i stand up too quickly i start to feel dizzy and lightheaded,Feeling dizzy,43838565,1,1,0,Dizziness and vertigo
1.0,0.6942,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_89763800.wav&key=test_key_TISTK,1249120_22345789_89763800.wav,when i move on my shoulder pain shoots down my arm,Shoulder pain,44164300,1,1,0,Shoulder pain
1.0,0.6885,3.67,1.0,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_91658260.wav&key=test_key_TISTK,1249120_22345789_91658260.wav,my nose is congested all the time and theres this gluey secretion in my throat that makes it impossible for me to sleep i often have to nap sitting down,Hard to breath,44130352,1,1,0,Respiratory issue
1.0,0.6722,3.67,1.0,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_108991060.wav&key=test_key_TISTK,1249120_22423108_108991060.wav,my neck is annoying me i cant sleep bacause of it,Neck pain,43318517,1,1,0,"Neck, back or spinal issues"
1.0,1.0,3.67,1.0,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_14839544.wav&key=test_key_TISTK,1249120_22423108_14839544.wav,i have a back pain since i fell on the floor,Back pain,40632132,1,1,0,"Neck, back or spinal issues"
1.0,0.6759,3.67,1.0,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_24156291.wav&key=test_key_TISTK,1249120_22423108_24156291.wav,i have a problem in the expiration because i have abronchial asthma,Hard to breath,44066678,1,1,0,Respiratory issue
1.0,0.6964,3.67,1.0,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_32755063.wav&key=test_key_TISTK,1249120_22423108_32755063.wav,why is my shoulder aching when i try to pick up the laundry,Shoulder pain,38202325,1,1,0,Shoulder pain
