file_name,medical intent,phrase,label
1249120_40401830_66207274.wav,Musculoskeletal Pain,I have shooting pain in my kneecap after working out.,3
1249120_40401830_71505757.wav,Dermatological Issues,my hair isn't well,1
1249120_40401830_76562993.wav,Head and Neck Discomfort,I have a neck pain when I sit in-front of my laptop.,2
1249120_40401830_88379471.wav,Head and Neck Discomfort,stiffness inability to look right or left except by moving the whole body,2
1249120_40401830_96247107.wav,Musculoskeletal Pain,My calves feel like they are tight as knots and are throbbing,3
1249120_40401830_97123173.wav,Respiratory and Ear Issues,"i was diagnosed with pneumonia, i can't breath easily.",4
1249120_40419625_102453937.wav,Abdominal Pain and Weakness,I don't do anything at home and still I feel exhausted.,0
1249120_40419625_20502598.wav,Dermatological Issues,I have eruptions on my face that come and go .,1
1249120_40419625_22329335.wav,Musculoskeletal Pain,I feel muscle pain every time I make an extra effort.,3
1249120_40419625_39606912.wav,Abdominal Pain and Weakness,I feel weak all over.,0
1249120_40419625_69414591.wav,Dermatological Issues,I have acne in my face and other problema in my derma like itching,1
1249120_40419625_85259793.wav,Respiratory and Ear Issues,My nose is congested all the time and there's this gluey secretion in my throat that makes it impossible for me to sleep. I often have to nap sitting down.,4
1249120_40419625_88217016.wav,Head and Neck Discomfort,i was watching tv and suddenly have blurry vision,2
1249120_40419625_92628596.wav,Head and Neck Discomfort,My neck is annoying me I can't sleep bacause of it,2
1249120_40419625_96383787.wav,Musculoskeletal Pain,I have a hard muscle pain since i went to the gym,3
1249120_40663048_14605591.wav,Respiratory and Ear Issues,When I sneeze very hard I feel ear ache,4
1249120_40663048_80874146.wav,Dermatological Issues,there is acne on my face,1
1249120_41150153_41850383.wav,Musculoskeletal Pain,My knee doesn't want to bend well.,3
1249120_41150153_94418882.wav,Respiratory and Ear Issues,I've got a hard time to breath- am I having a heart attack?,4
1249120_41203338_103076822.wav,Head and Neck Discomfort,i feel head ache,2
1249120_41203338_19148355.wav,Respiratory and Ear Issues,I m feeling cold though the temperature is high,4
1249120_41203338_22957681.wav,Head and Neck Discomfort,I can't move my head up and down.,2
1249120_41203338_24655877.wav,Respiratory and Ear Issues,"It is hard to breath when I am in the underground metro station, why?",4
1249120_41203338_46015538.wav,Abdominal Pain and Weakness,I feel very weak in my body,0
1249120_41203338_48393189.wav,Abdominal Pain and Weakness,I feel increased heart rate with prick,0
1249120_41221824_103268242.wav,Wound Trauma,This long scar on my left buttock is from falling off my mountain bike.,5
1249120_41221824_11160358.wav,Wound Trauma,I have a cut on my foot that became infected from using the showers at the gym.,5
1249120_41221824_45781484.wav,Abdominal Pain and Weakness,When i eat i feel my stomach hurts,0
1249120_41221824_63545692.wav,Respiratory and Ear Issues,I have an ear ache that won't go away.  I don't have a cold or headache or any other symptoms.  Just an earache.,4
1249120_41336418_15412005.wav,Head and Neck Discomfort,my head hurts me badly,2
1249120_41336418_17897401.wav,Musculoskeletal Pain,My joints feel swollen,3
1249120_41336418_17908476.wav,Dermatological Issues,These red spots on my cheeks are new. What is it?,1
1249120_41336418_31229856.wav,Dermatological Issues,I have a rash on my skin,1
1249120_41336418_39446422.wav,Musculoskeletal Pain,I feel a great amount of pressure on the sides of my neck,3
1249120_41336418_55570307.wav,Wound Trauma,I think my wound is infected,5
1249120_41336418_67421543.wav,Head and Neck Discomfort,When I stand I feel dizzy I do not know why,2
1249120_41336418_71388149.wav,Abdominal Pain and Weakness,My muscles feel tired,0
1249120_41336418_77576450.wav,Musculoskeletal Pain,My right shoulder clicks when I move my arm.,3
1249120_41336418_85973967.wav,Head and Neck Discomfort,My head is so heavy can't think normally,2
1249120_41336418_88353836.wav,Respiratory and Ear Issues,The feeling of coughing increases in winter's reach,4
1249120_41841195_103849088.wav,Head and Neck Discomfort,I feel lightheaded,2
1249120_41841195_43175112.wav,Dermatological Issues,Is there a cure for acne?,1
1249120_41841195_66745061.wav,Musculoskeletal Pain,I feel pain in the knee,3
1249120_41841195_80324388.wav,Musculoskeletal Pain,I feel pain in my shoulders when I write on the keyboard.,3
1249120_41956733_106974995.wav,Respiratory and Ear Issues,My ear is ringing.,4
1249120_41956733_109601662.wav,Respiratory and Ear Issues,I get chills and aches all over.,4
1249120_41956733_11015705.wav,Dermatological Issues,Something dark is there on my arm,1
1249120_41956733_15658747.wav,Abdominal Pain and Weakness,I have the impression of having no strength in my body,0
1249120_41956733_17847642.wav,Abdominal Pain and Weakness,I have pain in my chest that saddens me.,0
1249120_41956733_18539584.wav,Musculoskeletal Pain,My knees seem to grind as I go up or down stairs.,3
1249120_41956733_26782860.wav,Head and Neck Discomfort,It feels like someone is hitting my head with a hammer.  I feel pain on the top of my head and it throbs.,2
1249120_41956733_27195023.wav,Musculoskeletal Pain,My shoulder hurts when I try to reach something above my head.,3
1249120_41956733_37344622.wav,Dermatological Issues,Mr hair is falling out just by combing it.,1
1249120_41956733_53952011.wav,Dermatological Issues,I have a scab on the back of my hand that just won't go away.,1
1249120_41956733_59624777.wav,Musculoskeletal Pain,Every morning when I wake up my neck feels like I slept on in wrong.,3
1249120_41956733_68737282.wav,Dermatological Issues,I have a very rash sensation close to my arms,1
1249120_41956733_71871005.wav,Respiratory and Ear Issues,I've been over my cold for weeks but still cough every day.,4
1249120_41956733_94806233.wav,Dermatological Issues,My skin is very dry and peeling.,1
1249120_41956733_95476549.wav,Dermatological Issues,My face is all broken out with pimples.,1
1249120_42082009_37123774.wav,Respiratory and Ear Issues,I have a ear ache when I go to the pool,4
1249120_42082009_81164880.wav,Abdominal Pain and Weakness,I have a great stomach ache and i can't eat any thing,0
1249120_42082009_86220087.wav,Respiratory and Ear Issues,My nose is congested all the time and there's this gluey secretion in my throat that makes it impossible for me to sleep. I often have to nap sitting down.,4
1249120_42082009_99892499.wav,Abdominal Pain and Weakness,I don't do anything at home and still I feel exhausted.,0
1249120_42210938_54605860.wav,Dermatological Issues,These red spots on my cheeks are new. What is it?,1
1249120_42554554_13003208.wav,Dermatological Issues,i have issue with my skin,1
1249120_42554554_20827076.wav,Musculoskeletal Pain,i have pain like needles in my joints.,3
1249120_42554554_23904900.wav,Head and Neck Discomfort,When I'm too high I start to feel dizzy,2
1249120_42554554_24152937.wav,Dermatological Issues,I'm very worried that I'll go bald soon. Am I very sick?,1
1249120_42554554_29184830.wav,Respiratory and Ear Issues,"There must be something wrong with my blood circulation, I have to wear socks even on the hottest days, my toes are frozen!",4
1249120_42554554_34890731.wav,Head and Neck Discomfort,I feel lightheaded,2
1249120_42554554_39662129.wav,Musculoskeletal Pain,I have a pain in my muscle,3
1249120_42554554_45036978.wav,Respiratory and Ear Issues,"my child has cough all night, she can't sleep",4
1249120_42554554_45843956.wav,Abdominal Pain and Weakness,I feel pain inside and I can not identify it,0
1249120_42554554_77530191.wav,Respiratory and Ear Issues,"I cough a lot when I smell perfume, what is wrong with my lungs?",4
1249120_42554554_78776609.wav,Abdominal Pain and Weakness,"I get tired too fast, I can barely put on my clothes in the morning.",0
1249120_42554554_84223298.wav,Head and Neck Discomfort,I have a blurry vision after my head was hit yesterday.,2
1249120_42554554_86097615.wav,Respiratory and Ear Issues,I just can't seem to get warm.  Even when everyone around me is warm I always feel cold.,4
1249120_42554554_92897834.wav,Dermatological Issues,I get big patches of irritated pimples on my back and they hurt.,1
1249120_42557795_43160696.wav,Musculoskeletal Pain,How do you know if you have a torn meniscus in your knee?,3
1249120_42557795_59847986.wav,Respiratory and Ear Issues,I've been over my cold for weeks but still cough every day.,4
1249120_42557795_67462891.wav,Musculoskeletal Pain,Every morning when I wake up my neck feels like I slept on in wrong.,3
1249120_42557795_81152110.wav,Abdominal Pain and Weakness,I feel a strange and powerful pain inside my rib cage,0
1249120_42783052_37949589.wav,Dermatological Issues,I have acne all over my face,1
1249120_42783052_51260430.wav,Wound Trauma,I cut my hand a couple of days ago and although I didn't think I needed it stitches it hasn't closed up.,5
1249120_42783052_55934016.wav,Respiratory and Ear Issues,i cant breathe,4
1249120_43105396_52391569.wav,Musculoskeletal Pain,Anytime I play tennis I feel a shoulder pain,3
1249120_43105396_61962144.wav,Head and Neck Discomfort,my neck hurts me and i can't look down or up,2
1249120_43105396_65902055.wav,Musculoskeletal Pain,I do not feel better in my muscles,3
1249120_43105396_95721967.wav,Respiratory and Ear Issues,"It is hard to breath when I am in the underground metro station, why?",4
1249120_43172391_10743330.wav,Respiratory and Ear Issues,I feel pain in my ears with tinnitus,4
1249120_43172391_107841297.wav,Head and Neck Discomfort,"I am worried for my driving, because I can barely focus when I am at the wheel, my eyes feel teary.",2
1249120_43172391_17498209.wav,Dermatological Issues,I feel severe itching in the skin with redness,1
1249120_43172391_27034959.wav,Musculoskeletal Pain,my shoulder is hurting me,3
1249120_43172391_35936151.wav,Dermatological Issues,Every time it rains I get hives on my belly and sides.,1
1249120_43172391_38159401.wav,Head and Neck Discomfort,my head hurts me badly,2
1249120_43172391_38675399.wav,Respiratory and Ear Issues,My cough is very heavy and I have mucus.,4
1249120_43172391_44387962.wav,Wound Trauma,"laceration, rupture or opening in the skin",5
1249120_43172391_46802940.wav,Wound Trauma,I feel strong pain in my knee after it was hit during the football match.,5
1249120_43172391_50054893.wav,Musculoskeletal Pain,I have severe shoulder pain,3
1249120_43172391_64014700.wav,Respiratory and Ear Issues,"I am worried how cold intolerant I am, I am always shivering, even out in the sun.",4
1249120_43172391_71565605.wav,Abdominal Pain and Weakness,cramps along the whole abdomen,0
1249120_43172391_88402302.wav,Head and Neck Discomfort,I feel great pain in the head,2
1249120_43172391_93731252.wav,Musculoskeletal Pain,My right shoulder clicks when I move my arm.,3
1249120_43316708_108811252.wav,Abdominal Pain and Weakness,heart aches so much,0
1249120_43316708_17090711.wav,Head and Neck Discomfort,Sterilizer for the eye,2
1249120_43316708_26593152.wav,Head and Neck Discomfort,When I'm too high I start to feel dizzy,2
1249120_43316708_44160923.wav,Dermatological Issues,I get big patches of irritated pimples on my back and they hurt.,1
1249120_43316708_52458165.wav,Respiratory and Ear Issues,i have severe dry cough,4
1249120_43316708_58791100.wav,Abdominal Pain and Weakness,My body aches on the inside between my hips and shoulders.,0
1249120_43316708_66352356.wav,Abdominal Pain and Weakness,I feel pain inside and I can not identify it,0
1249120_43316708_83175248.wav,Musculoskeletal Pain,"i can't walk, my knee hurts me",3
1249120_43316708_88681364.wav,Dermatological Issues,In highschool I had a lot of acne.,1
1249120_43316708_98385775.wav,Wound Trauma,My kee is swallowing which indicates i have an infected wound,5
1249120_43350908_10732237.wav,Head and Neck Discomfort,I feel dizzy when i make sudden movements,2
1249120_43350908_109465390.wav,Dermatological Issues,A terrible fall in hair,1
1249120_43350908_15244716.wav,Abdominal Pain and Weakness,"my cbc report indicate 10 hb, i feel tired of little work.",0
1249120_43350908_45222721.wav,Respiratory and Ear Issues,Severe pain in the ear,4
1249120_43350908_53109470.wav,Musculoskeletal Pain,i have shoulder pain after doing any home work.,3
1249120_43350908_88414533.wav,Abdominal Pain and Weakness,I feel so sore in my stomach area.,0
1249120_43350908_89707279.wav,Respiratory and Ear Issues,my temperature dropped and my body get synosed,4
1249120_43402738_102856784.wav,Respiratory and Ear Issues,It itches inside my ears.,4
1249120_43402738_19470208.wav,Dermatological Issues,My hair is falling out in bunches.,1
1249120_43402738_19996887.wav,Respiratory and Ear Issues,"Even if the temperature is high in the house,  my body is always cold",4
1249120_43402738_21766369.wav,Abdominal Pain and Weakness,I have a dull ache in my stomach.  It gets worse after I eat.,0
